id,occupation_ru,occupation_es,title_full_es,municipio,provincia,date,date_iso,sector,sector_es,url
032026006529,водитель автобуса,conductor/a de autobús,1 puesto de conductor/a de autobús (ref: 6537),Gijón,Asturias,07/09/2026,2026-09-07,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006529&ret=B
032026005802,должности персонала общественных работ,puestos personal de obra publica,5 puestos personal de obra publica (ref.5802),Gijón,Asturias,14/09/2026,2026-09-14,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005802&ret=B
032026005880,должности руководителя строительства,puestos encargado/a de obra,2 puestos encargado/a de obra (ref.: 5880),Gijón,Asturias,04/09/2026,2026-09-04,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005880&ret=B
032026006388,инструктор танцев,Monitor/a de baile,Monitor/a de baile (ref.: 6388),Gijón,Asturias,31/08/2026,2026-08-31,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006388&ret=B
032026004205,"помощник медсестры, новое распространение",auxiliar de enfermería nueva difusión,2 puestos de auxiliar de enfermería (ref.: 4205)nueva difusión,Gijón,Asturias,22/09/2026,2026-09-22,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026004205&ret=B
032026006411,преподаватель английского языка,Monitor/a de inglés,Monitor/a de inglés (ref.:6411),Gijón,Asturias,01/09/2026,2026-09-01,DO,Docencia e investigación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006411&ret=B
032026006023,продавец бытовой техники,vendedor/a electrodomésticos,1 puesto de vendedor/a electrodomésticos(ref: 6023),Gijón,Asturias,12/08/2026,2026-08-12,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006023&ret=B
032026005881,специальные рабочие должности,puestos peón especialista,2 puestos peón especialista (ref.: 5881),Gijón,Asturias,04/09/2026,2026-09-04,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005881&ret=B
032026006629,учитель английского языка,Profesor/a de inglés,Profesor/a de inglés (ref. 6629),Gijón,Asturias,14/09/2026,2026-09-14,DO,Docencia e investigación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006629&ret=B
032026006546,Медсестра / медбрат,Enfermero/a,Enfermero/a (ref. 6546),Gozon,Asturias,09/09/2026,2026-09-09,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006546&ret=B
032026006766,Официанты,Camareros/as,Camareros/as ( ref. 6766 ),Gozon,Asturias,18/09/2026,2026-09-18,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006766&ret=B
032026006759,Помощник повара,Ayudante de cocina,Ayudante de cocina( ref. 6759 ),Gozon,Asturias,18/09/2026,2026-09-18,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006759&ret=B
032026006775,Помощник повара,Ayudante/a de cocina,Ayudante/a de cocina (ref: 6775),Gozon,Asturias,21/09/2026,2026-09-21,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006775&ret=B
032026006541,Сиделка по уходу за пожилыми (герокультор),Gerocultor/a,Gerocultor/a (ref. 6541),Gozon,Asturias,09/09/2026,2026-09-09,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006541&ret=B
032026006543,Физиотерапевт,Fisioterapeuta,Fisioterapeuta (ref. 6543),Gozon,Asturias,09/09/2026,2026-09-09,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006543&ret=B
032026005927,Эрготерапевт (специалист по трудотерапии),Terapeuta ocupacional,Terapeuta ocupacional (ref: 5927),Gozon,Asturias,04/09/2026,2026-09-04,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005927&ret=B
032026006784,Официант,Camarero/a,Camarero/a(ref.6784),Grado,Asturias,21/09/2026,2026-09-21,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006784&ret=B
032026005285,Помощник кондитера,Ayudante de confiteria,Ayudante de confiteria (ref.5285),Grado,Asturias,02/09/2026,2026-09-02,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005285&ret=B
032026006794,Помощник повара (общепит),Ayudante de cocina para colectividades,Ayudante de cocina para colectividades (ref. 6794),Grado,Asturias,21/09/2026,2026-09-21,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006794&ret=B
032026006634,Продавец в магазине,Dependiente/a de comercio,Dependiente/a de comercio (ref.6634),Grado,Asturias,14/09/2026,2026-09-14,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006634&ret=B
032026006614,Сиделки по уходу за пожилыми,gerocultores/as,2 gerocultores/as(ref.6614),Grado,Asturias,11/09/2026,2026-09-11,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006614&ret=B
032026006731,водители грузовиков,conductores/as de camión,2 conductores/as de camión (ref.6731),Grado,Asturias,17/09/2026,2026-09-17,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006731&ret=B
032026006714,,Area manager,Area manager (ref.:6714),Langreo,Asturias,17/09/2026,2026-09-17,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006714&ret=B
032026006669,,Ayudante de pescadería,Ayudante de pescadería (ref.: 6669),Langreo,Asturias,15/09/2026,2026-09-15,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006669&ret=B
032026006621,,Conductor/a de camión con pluma,Conductor/a de camión con pluma (ref.: 6621),Langreo,Asturias,14/09/2026,2026-09-14,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006621&ret=B
032026006760,,Dependiente/a tienda agrícola,Dependiente/a tienda agrícola (ref.:6760),Langreo,Asturias,18/09/2026,2026-09-18,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006760&ret=B
032026006783,,Lijador/a,Lijador/a (ref.:6783),Langreo,Asturias,21/09/2026,2026-09-21,MT,Industrias manufactureras diversas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006783&ret=B
032026006774,,Operario/a de fábrica - repartidor/a,Operario/a de fábrica - repartidor/a (ref.: 6774),Langreo,Asturias,21/09/2026,2026-09-21,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006774&ret=B
032026006060,Водитель-дальнобойщик/водитель-экспедитор,Conductor/a repartidor/a camión,Conductor/a repartidor/a camión (ref. 6060),Langreo,Asturias,14/09/2026,2026-09-14,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006060&ret=B
032026006393,Рабочая/социальная координация,Trabajador/social - coordinación,Trabajador/social - coordinación (ref.:6393),Langreo,Asturias,01/09/2026,2026-09-01,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006393&ret=B
032026006430,Руководитель текстильного цеха,Encargado/a de taller textil,Encargado/a de taller textil (ref.: 6430),Langreo,Asturias,17/09/2026,2026-09-17,MT,Industrias manufactureras diversas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006430&ret=B
032026006802,Сиделка по уходу за пожилыми (герокультор),gerocultor/a,3 puestos de gerocultor/a (ref: 6802),Langreo,Asturias,21/09/2026,2026-09-21,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006802&ret=B
032026006248,"Эксклюзивные страховые агенты (зоны Langreo, Mieres, Pola de Lena)","agentes exclusivos de seguros zonas langreo, mieres y pola de lena","6 agentes exclusivos de seguros zonas langreo, mieres y pola de lena (ref.: 6248)",Langreo,Asturias,21/09/2026,2026-09-21,SF,Seguros y finanzas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006248&ret=B
032026005902,Помощники по уходу на дому,auxiliares de ayuda a domicilio,2 auxiliares de ayuda a domicilio (ref.: 5902),Laviana,Asturias,16/09/2026,2026-09-16,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005902&ret=B
032026006801,,limpiador /a para pola de lena,1 limpiador /a para pola de lena (ref.: 6801),Lena,Asturias,21/09/2026,2026-09-21,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006801&ret=B
032026006383,Водитель грузовика с опасными грузами,Conductor/a de camión de mercancías peligrosas,Conductor/a de camión de mercancías peligrosas(ref.6383).,Lena,Asturias,09/09/2026,2026-09-09,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006383&ret=B
032026005801,Выпускник физиотерапии в Пола де Лена,graduado en fisioterapia para pola de lena,1 graduado en fisioterapia para pola de lena (ref.: 5801),Lena,Asturias,03/08/2026,2026-08-03,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005801&ret=B
032026006370,Кассир и кладовщик,Cajero/a y reponedor/a,Cajero/a y reponedor/a (ref.6370),Lena,Asturias,31/08/2026,2026-08-31,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006370&ret=B
032026006485,помощник пекаря,Ayudante de panadería,Ayudante de panadería (ref.6485),Lena,Asturias,03/09/2026,2026-09-03,IA,Industrias alimentarias,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006485&ret=B
032026006624,,Conductor/a con carnet c y cap,Conductor/a con carnet c y cap (ref.: 6624),Llanera,Asturias,14/09/2026,2026-09-14,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006624&ret=B
032026006590,,Ingeniero/a de seguridad,Ingeniero/a de seguridad (ref. 6590),Llanera,Asturias,10/09/2026,2026-09-10,EM,Servicios a las empresas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006590&ret=B
032026006735,,Mecánico/a de maquinaria de obra pública,Mecánico/a de maquinaria de obra pública (ref.: 6735),Llanera,Asturias,17/09/2026,2026-09-17,MR,Mantenimiento y reparación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006735&ret=B
032026005252,,Nueva difusión: calderero/a,Nueva difusión: calderero/a (ref. 5252),Llanera,Asturias,03/09/2026,2026-09-03,IP,Industria pesada y construcciones metálicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005252&ret=B
032026006772,,conductor/repartidor - carné c,2 puestos de conductor/repartidor - carné c (ref. 6772),Llanera,Asturias,21/09/2026,2026-09-21,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006772&ret=B
032026006213,Водитель грузовика,conductor/a de camión,20 puestos de conductor/a de camión (ref.: 6213),Llanera,Asturias,21/08/2026,2026-08-21,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006213&ret=B
032026006504,Водитель фуры (трейлера),Conductor/a de trailer,Conductor/a de trailer (ref.: 6504),Llanera,Asturias,04/09/2026,2026-09-04,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006504&ret=B
032026006663,Курьер (развозчик),Repartidor/a,Repartidor/a (ref.: 6663),Llanera,Asturias,15/09/2026,2026-09-15,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006663&ret=B
032026006508,Механик - старший помощник сварщик,Mecanico/a - soldador/a oficial de primera,Mecanico/a - soldador/a oficial de primera (ref.: 6508),Llanera,Asturias,04/09/2026,2026-09-04,AU,Automoción,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006508&ret=B
032026004617,Монтажник алюминиевых и ПВХ конструкций,Carpintero/montador de carpintería metálica de aluminio y pvc,Carpintero/montador de carpintería metálica de aluminio y pvc (ref. 4617),Llanera,Asturias,15/09/2026,2026-09-15,IP,Industria pesada y construcciones metálicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026004617&ret=B
032026004951,Новое распространение: первый официальный электрик,Nueva difusión: electricista oficial 1ª,Nueva difusión: electricista oficial 1ª (ref. 4951),Llanera,Asturias,16/09/2026,2026-09-16,MR,Mantenimiento y reparación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026004951&ret=B
032026005831,Новое распространение: установщик сигнализации,Nueva difusión: instalador/a de alarmas,Nueva difusión: instalador/a de alarmas (ref. 5831),Llanera,Asturias,09/09/2026,2026-09-09,MO,Montaje e instalación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005831&ret=B
032026005779,Организаторы мероприятий,Montadores/as de eventos,Montadores/as de eventos (ref: 5779 ),Llanera,Asturias,31/08/2026,2026-08-31,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005779&ret=B
032026006422,Певица развлечет старших классов танцами,Cantante para amenización de bailes de personas mayores,Cantante para amenización de bailes de personas mayores (ref. 6422),Llanera,Asturias,01/09/2026,2026-09-01,IM,Información y manifestaciones artísticas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006422&ret=B
032026005767,Персонал по уборке,Personal de limpieza,Personal de limpieza (ref.: 5767),Llanera,Asturias,16/09/2026,2026-09-16,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005767&ret=B
032026006625,Помощник администратора,Auxiliar administrativo/a,Auxiliar administrativo/a (ref.: 6625),Llanera,Asturias,14/09/2026,2026-09-14,AO,Administración y oficinas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006625&ret=B
032026004952,"Сантехник, специалист 1-го разряда",Fontanero/a oficial 1ª,Fontanero/a oficial 1ª (ref. 4952),Llanera,Asturias,16/09/2026,2026-09-16,EO,Edificación y obras públicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026004952&ret=B
032026006584,Сиделка по уходу за пожилыми (герокультор),Gerocultor/a,Gerocultor/a (ref.6584),Llanera,Asturias,10/09/2026,2026-09-10,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006584&ret=B
032026005982,Техник по холодильному оборудованию и кондиционированию воздуха,Técnico/a en instalaciones frigoríficas y de climatización,Técnico/a en instalaciones frigoríficas y de climatización (ref.:5982),Llanera,Asturias,02/09/2026,2026-09-02,MO,Montaje e instalación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005982&ret=B
032026006713,должности медсестер,puestos enfermero/a,2 puestos enfermero/a (ref.6713),Llanera,Asturias,17/09/2026,2026-09-17,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006713&ret=B
032026006525,помощник пекаря,Ayudante de panadero/a,Ayudante de panadero/a (ref.: 6525),Llanera,Asturias,07/09/2026,2026-09-07,IA,Industrias alimentarias,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006525&ret=B
032026006730,,administrativo/a para rales,2 puestos de administrativo/a para rales (ref. 6730),Llanes,Asturias,17/09/2026,2026-09-17,AO,Administración y oficinas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006730&ret=B
032026006770,,educadores/as sociales,2 educadores/as sociales (ref.6770),Llanes,Asturias,18/09/2026,2026-09-18,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006770&ret=B
032026006742,,monitor/a de ocio y tiempo libre (inglés),10 puestos de monitor/a de ocio y tiempo libre (inglés) (ref.:6742),Llanes,Asturias,18/09/2026,2026-09-18,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006742&ret=B
032026006105,Горничная (Llanes),Camarero/a de pisos - llanes,Camarero/a de pisos - llanes (ref. 6105),Llanes,Asturias,31/08/2026,2026-08-31,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006105&ret=B
032026006462,Кук - первый офицер,Cocinero/a - oficial de 1ª,Cocinero/a - oficial de 1ª (ref.6462),Llanes,Asturias,03/09/2026,2026-09-03,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006462&ret=B
032026006372,Медсестра / медбрат,Enfermero/a,Enfermero/a (ref.6372),Llanes,Asturias,31/08/2026,2026-08-31,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006372&ret=B
032026006109,Официант кафетерия и ресторана - Льянес,Camarero/a de cafetería y restaurante - llanes,Camarero/a de cafetería y restaurante - llanes (ref. 6109),Llanes,Asturias,31/08/2026,2026-08-31,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006109&ret=B
032026006482,Помощник повара,Ayudante/a de cocina,Ayudante/a de cocina (ref.6482),Llanes,Asturias,03/09/2026,2026-09-03,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006482&ret=B
032026006475,Продавец в мебельном магазине,Dependiente/a de tienda de muebles,Dependiente/a de tienda de muebles (ref.6475),Llanes,Asturias,03/09/2026,2026-09-03,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006475&ret=B
032026006538,Садовник,Jardinero/a,Jardinero/a (ref.6538),Llanes,Asturias,07/09/2026,2026-09-07,AA,Agrario,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006538&ret=B
032026006627,,Auxiliar de limpieza de colectividades,Auxiliar de limpieza de colectividades(ref.6627).,Mieres,Asturias,14/09/2026,2026-09-14,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006627&ret=B
032026001345,,Ayudante de cocina y auxiliar de cocina para colectividades,Ayudante de cocina y auxiliar de cocina para colectividades(ref.1345).,Mieres,Asturias,14/09/2026,2026-09-14,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026001345&ret=B
032026006686,,Conductor/a-repartidor/a en moto,Conductor/a-repartidor/a en moto(ref.6686).,Mieres,Asturias,16/09/2026,2026-09-16,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006686&ret=B
032026006792,,Empleado de atención al cliente presencial y desarrollo,Empleado de atención al cliente presencial y desarrollo (ref.6792),Mieres,Asturias,21/09/2026,2026-09-21,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006792&ret=B
032026006659,,Monitor/a de costura,Monitor/a de costura(ref.6659).,Mieres,Asturias,15/09/2026,2026-09-15,DO,Docencia e investigación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006659&ret=B
032026006632,,Mozo/a de almacen/limpiador/a,Mozo/a de almacen/limpiador/a(ref.6632).,Mieres,Asturias,14/09/2026,2026-09-14,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006632&ret=B
032026006695,,Operaria/o de cadena de producción con discapacidad,Operaria/o de cadena de producción con discapacidad(ref.6695).,Mieres,Asturias,16/09/2026,2026-09-16,FE,Industrias de fabricación de equipos electromecánicos,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006695&ret=B
032026006754,,Operario/a pintor metal,Operario/a pintor metal (ref. 6754),Mieres,Asturias,18/09/2026,2026-09-18,IP,Industria pesada y construcciones metálicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006754&ret=B
032026006576,,conductores/as-repartidores/as,2 conductores/as-repartidores/as(ref.6576).,Mieres,Asturias,10/09/2026,2026-09-10,TC,Transportes y comunicaciones,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006576&ret=B
032026006771,,jefes/as de equipo comercial para varias localidades,2 jefes/as de equipo comercial para varias localidades (ref. 6771),Mieres,Asturias,21/09/2026,2026-09-21,CC,Comercio,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006771&ret=B
032026006691,,panadero/a y 1 operario/a con discapacidad,1 panadero/a y 1 operario/a con discapacidad(ref.6691).,Mieres,Asturias,16/09/2026,2026-09-16,IA,Industrias alimentarias,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006691&ret=B
032026006799,Котельщик (изготовитель металлоконструкций),Calderero/a,Calderero/a (ref. 6799),Mieres,Asturias,21/09/2026,2026-09-21,IP,Industria pesada y construcciones metálicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006799&ret=B
032026006506,Монитор семинара по физической активности,Monitor/a de taller de actividad física,Monitor/a de taller de actividad física(ref.6506).,Mieres,Asturias,04/09/2026,2026-09-04,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006506&ret=B
032026003533,Новое распространение: физиотерапевт,Nueva difusión: fisioterapueta,Nueva difusión: fisioterapueta (ref. 3533),Mieres,Asturias,31/07/2026,2026-07-31,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026003533&ret=B
032026001940,Новое распространение: эрготерапевт,Nueva difusión: terapeuta ocupacional,Nueva difusión: terapeuta ocupacional (ref.1940),Mieres,Asturias,21/07/2026,2026-07-21,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026001940&ret=B
032026002511,Официант,Camarero/a,Camarero/a(ref.2511).,Mieres,Asturias,15/09/2026,2026-09-15,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026002511&ret=B
032026006562,Повар,Cocinero/a,Cocinero/a(ref.6562).,Mieres,Asturias,09/09/2026,2026-09-09,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006562&ret=B
032026006145,Помощник фармацевта,Farmaceutico/a adjunto/a,Farmaceutico/a adjunto/a(ref.6145).,Mieres,Asturias,10/09/2026,2026-09-10,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006145&ret=B
032026005307,Помощники по уходу на дому,auxiliares de ayuda a domicilio,10 auxiliares de ayuda a domicilio(ref.5307).,Mieres,Asturias,16/09/2026,2026-09-16,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005307&ret=B
032026000095,Сиделка по уходу за пожилыми (герокультор),Gerocultor/a,Gerocultor/a(ref.95).,Mieres,Asturias,17/09/2026,2026-09-17,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026000095&ret=B
032026006746,Сиделка по уходу за пожилыми (герокультор),Gerocultor/a,Gerocultor/a (ref.6746).,Mieres,Asturias,18/09/2026,2026-09-18,SA,Sanidad,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006746&ret=B
032026003802,Уборщик (для лиц с инвалидностью),Limpiador/a con discapacidad,Limpiador/a con discapacidad(ref.3802).,Mieres,Asturias,16/09/2026,2026-09-16,SP,Servicios a la comunidad y personales,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026003802&ret=B
032026006582,официанты кафетерия,camareros/as de cafetería,2 camareros/as de cafetería(ref.6582).,Mieres,Asturias,10/09/2026,2026-09-10,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006582&ret=B
032026005362,помощник официанта/новая раздача,ayudante de camarero/a nueva difusión,2 puestos de ayudante de camarero/a (ref.: 5362) nueva difusión,Mieres,Asturias,05/08/2026,2026-08-05,TH,Turismo y hostelería,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026005362&ret=B
032026006130,тестеры-упаковщики металла,verificadores/as-empaquetadores/as de metales,8 verificadores/as-empaquetadores/as de metales(ref.6130).,Mieres,Asturias,16/09/2026,2026-09-16,IP,Industria pesada y construcciones metálicas,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006130&ret=B
032026006476,учитель английского языка,Profesor/a de inglés,Profesor/a de inglés(ref.6476).,Mieres,Asturias,03/09/2026,2026-09-03,DO,Docencia e investigación,https://www.sistemanacionalempleo.es/OfertaDifusionWEB/detalleOferta.do?modo=inicio&id=032026006476&ret=B
